2.18193884458542e-07,1.08584847868845e-05,0.000166674844022406,0.000540375786239805,0.00175194998421617,0.00335753688730989,0.00516972252822534,0.00723110577178614,0.0205886894153294,0.038065534898702,0.0589299148842664,0.0827541215317999,0.109247119082435,0.138193777017696,0.169426436363657,0.202809521524806,0.238230367475758,0.275593358479542,0.314815980502817
2.95139690751411e-07,1.41761160811404e-05,0.00021227362799932,0.000680905596378197,0.00218412638229669,0.00413587905205468,0.00634398769252463,0.00884728275762135,0.0249566367729118,0.0458877697206681,0.0707610281589072,0.0990647972523382,0.130452167714353,0.164667411249756,0.201511680278542,0.240824488875327,0.282472695537774,0.326343475375757,0.372339593987616
4.12078675569154e-07,1.88885252139123e-05,0.000273740804581198,0.000865796766270002,0.00273837158340507,0.00511815142751353,0.00781092611952669,0.0108500026728197,0.0302283979923723,0.0551752522842935,0.0846395496126862,0.118014051365219,0.154888927271783,0.194963166084772,0.238003411882554,0.283821809536932,0.33226285942973,0.383195051215144,0.436505248865997
5.8358597522488e-07,2.53704508134344e-05,0.000354321216249049,0.00110293907290844,0.00343325362061604,0.00633074275029466,0.0096058452676579,0.0132833246783786,0.0364893331407621,0.0660513467416705,0.100724600907221,0.139795325370283,0.18278434153885,0.22934115918224,0.279194990572772,0.33212848069366,0.387962166906427,0.446544613935781,0.507745808066248
8.27597039876126e-07,3.40385280637149e-05,0.000457313995016789,0.00139998252400435,0.00428578851483789,0.00779631002755448,0.0117581226220114,0.0161829322180854,0.0438018297494142,0.0785995553659103,0.119117330335661,0.16452527360576,0.214269353495135,0.267946087900298,0.325244862400792,0.385917113676217,0.449758156816381,0.516595680552665,0.586282061821131
1.1651962060273e-06,4.53361598409318e-05,0.000585920858489156,0.0017639667709958,0.00531057859452349,0.00953254887846835,0.0142895680817422,0.0195740815621618,0.0522009280428505,0.0928561390988552,0.139849649034072,0.192227626279923,0.249356838870358,0.31077813259993,0.376139301850036,0.44515936152468,0.517607544562605,0.593290041833432,0.67204116529283
1.62050184608834e-06,5.97241915786758e-05,0.000743168538356543,0.00220115704794571,0.00651950681393967,0.0115519406252431,0.01721417604416,0.0234713805371951,0.061694364766403,0.108810392674938,0.162884533970619,0.222833234932022,0.28794106293339,0.357691466215603,0.431689598683965,0.509621397069194,0.591229598987447,0.676298641977036,0.764644623396393
2.2208218695675e-06,7.76801430216606e-05,0.000931917177079757,0.00271710428582946,0.00792200839478781,0.0138624558087384,0.0205392299544379,0.0278803432282264,0.0722668965143786,0.12641232677115,0.188127481716984,0.256195624787657,0.32981760888627,0.408418804731225,0.491561455384515,0.578898367361809,0.670145853107302,0.765066737061985,0.863459082471328
2.99714109994978e-06,9.97052638324385e-05,0.00115493635132255,0.00331687408245902,0.00952576621758425,0.0164689173288611,0.0242673382582194,0.0328001686508932,0.0838876009823903,0.145585536534603,0.215445783659359,0.2921174096654,0.374717599256019,0.462614056254076,0.555326651602253,0.652475635420846,0.753751464546154,0.858895898782765,0.967689487917365
3.98485654322026e-06,0.000126335757084491,0.00141501050485464,0.00400534457012428,0.0113202746730058,0.0193745786918506,0.0283987740102025,0.0382269205694017,0.096518195876244,0.166241902684199,0.244690626446409,0.330380685672093,0.422347196680874,0.519901685544257,0.622522985663585,0.729799977560447,0.84139831942543,0.957039652105827,1.07648786273975
5.22457238192714e-06,0.000158153336822757,0.00171503202345419,0.00478746892945645,0.0132885518000095,0.0225824877593489,0.0329335100731207,0.0441563086238744,0.110120439248302,0.188294788105458,0.275717040919289,0.370774565152463,0.472423474164889,0.57992161305345,0.692708849848228,0.81034444646316,0.932470765296766,1.05879063533512,1.18905243079319
6.76273416933811e-06,0.000195790854994822,0.00205805013221575,0.00566842610395776,0.0154616448892193,0.026096343318203,0.0378725338606468,0.0505855206996941,0.124661251030911,0.2116683584666,0.308398143996468,0.413114957200653,0.52470028261773,0.642361668266461,0.765502730466856,0.893655348888178,1.02644047280269,1.16354373147702,1.30469938606431
8.65190833923513e-06,0.000239930309165597,0.00244725993462989,0.0066536249575418,0.0178450537679906,0.0299207346274442,0.0432182843222224,0.0575138963769323,0.140115010608234,0.236302048747796,0.342632183081038,0.457254525132192,0.578981409250168,0.706974203540781,0.84060350672927,0.97937643969762,1.12289471932771,1.27082862306295,1.42289988934621
1.09505699697895e-05,0.000291292318963479,0.00288593148283709,0.00774856608571147,0.0204444965840918,0.0340608151929019,0.0489742832128451,0.0649425344186024,0.156463228812894,0.262150483690359,0.378342809198877,0.503083377332181,0.635121728019474,0.773577730951806,0.917792590301066,1.06725157280283,1.22153955426952,1.38031347024783,1.54328425417479
1.37223267553612e-05,0.000350617649368096,0.00337729007550133,0.00895859268184093,0.0232653965899079,0.0385215654758668,0.0551441802286307,0.0728731228220611,0.173692279270184,0.289180008679221,0.415474274718099,0.550522790176142,0.693019304207255,0.842047265859603,0.996922367273162,1.15711110355482,1.32218402667192,1.49178683134845,1.66562143073263
1.70345712607579e-05,0.000418642417704458,0.00392436527521411,0.010288575580718,0.026312235829882,0.0433068406185707,0.0617304898378927,0.0813063567313436,0.19179006499327,0.317363322247712,0.453983753215371,0.599514949692452,0.752602305664646,0.912298167773734,1.07789673964071,1.24884891159615,1.42471347893563,1.60512702473914,1.78978424033858
2.09566153644776e-05,0.000496069290073799,0.00452982829426049,0.0117425803868809,0.0295878939752512,0.0484183927380567,0.0687332866107465,0.0902402936551913,0.210742452669475,0.346673624975922,0.493832863818283,0.650011538102482,0.813814360459548,0.984267996673057,1.16064922370206,1.34239649836261,1.52905941229301,1.72026754158882,1.91571012398743
2.55574195437372e-05,0.000583537330427272,0.00519583667767591,0.013323560127792,0.033093070658124,0.0538550222481468,0.0761490737888649,0.099668924920824,0.230530126223583,0.377079383006422,0.534980007882067,0.701963338455731,0.876601149931569,1.05789983591621,1.24512276170198,1.43769906109157,1.6351716094865,1.83716501454028,2.0433647640604
3.09030813367244e-05,0.000681593256724836,0.00592390263516723,0.015033108270038,0.0368258618557528,0.0596119654215185,0.0839699710637682,0.109581150206854,0.251126280489499,0.408540404196698,0.577374529849998,0.755312215017009,0.940899969124558,1.13312921382977,1.33125380255498,1.53469654475984,1.74299598198788,1.95577369461603,2.17271303434747
3.70542849455044e-05,0.000790666694311888,0.00671479760797955,0.0168712963268216,0.0407815314109234,0.0656805769074601,0.0921832982870973,0.11996025050009,0.272495354157748,0.441005546700201,0.620953156928982,0.80998607086816,1.00663301314296,1.20987554848308,1.41896174989109,1.63331095078516,1.85245960727859,2.07602809400249,2.30369913305091
4.40639300619254e-05,0.000911051603070546,0.00756850116233878,0.0188366090426103,0.0449524912598869,0.0720483222970585,0.100771571049483,0.130783875912455,0.294592819186263,0.474412076989038,0.665638733532833,0.865896796227011,1.07370439861296,1.28803811823773,1.50814377082603,1.7334398838552,1.96346292245501,2.19783374264258,2.43623582499296
5.19751477336133e-05,0.0010428954231255,0.00848419748838087,0.0209259792612907,0.0493284803907111,0.0786990601064205,0.109712875788789,0.142024503562986,0.317365911982605,0.508686482897694,0.711340967682207,0.922940828003507,1.1420004360306,1.36749596120313,1.59867424815778,1.83495549150074,2.07587809315057,2.32106493457644,2.57020151859297
6.08198742740193e-05,0.00118619670213297,0.00946031809227265,0.0231349149097502,0.0538969141472934,0.0856135660617246,0.118981557651792,0.153650278369183,0.340755108877424,0.54374642191225,0.757958736431106,0.981001724236732,1.21139240337778,1.44811079124047,1.69040779173093,1.93770753137109,2.18955210331924,2.44556781176005,2.70544331934003
7.06180959278538e-05,0.00134081113418632,0.0104946251522256,0.0254577027876066,0.0586433628919897,0.0927702356931929,0.128549133604369,0.165626125285019,0.364696108414965,0.57950343119362,0.805383431095716,1.03995407916844,1.2817409827955,1.52973191973085,1.78318461731565,2.04152918567945,2.30431298872035,2.57116700406585,2.84178406704163
8.13778064259852e-05,0.00150646516573059,0.0115843268608625,0.0278876685822661,0.0635521124371655,0.100145893648068,0.138385335206272,0.177915013321051,0.389122077533679,0.615866026778717,0.853502833091871,1.09966812608993,1.352901556904,1.61220222248063,1.87683716870931,2.1462443286302,2.41997774399599,2.69767417360614,2.97903151759082
9.30956478089982e-05,0.00168277570457489,0.0127262141562451,0.0304174699736482,0.0686067577292755,0.107716638827406,0.148459188236143,0.190479256851878,0.413965939084371,0.652742858689713,0.902205072224585,1.16001446035127,1.42472967307255,1.69536433141011,1.97119702959018,2.2516751559098,2.53636067077919,2.82489708510977,3.11698814133913
0.000105758142452836,0.00186927406947056,0.0139168076288074,0.0330393997639784,0.0737907851823053,0.115458661858337,0.158740047562168,0.20328175495348,0.439162515813941,0.690045651637179,0.951382309791077,1.22086843504035,1.49708613554364,1.77906641552617,2.06610139144085,2.35764934165357,2.65328122868848,2.95264815807932,3.25546038518138
0.000119343378869232,0.00206543216395822,0.0151525039739409,0.0357456782632872,0.0790881065722844,0.12334898353302,0.169198522515352,0.216287091218643,0.46465039302734,0.727691735094265,1.00093389142809,1.2821139142716,1.56984134892938,1.86316711173569,2.16139857356974,2.46400615283298,2.77057075154619,3.08075179397631,3.39426662107398
0.000133822989488587,0.00227068893332711,0.0164297128866022,0.0385287180598663,0.0844835170744555,0.131366077521475,0.179807247683973,0.22946244113573,0.490373411752303,0.765606041600415,1.05076881586992,1.3436461971627,1.64287869240624,1.94753935029827,2.25695230468782,2.57060119436095,2.88807766515528,3.20905007702674,3.53324334108556
0.000149164255214639,0.00248447542089623,0.0177449774286317,0.0413813490916805,0.0899630604158644,0.139490355868404,0.19054147392344,0.24277825857055,0.516281750887842,0.803722520651161,1.10080745620416,1.40537403817347,1.71609683903607,2.03207297769512,2.35264465674067,2.67730966311698,3.0056710719309,3.33740670065259,3.67224943733245
0.000165332185828608,0.00270623711578654,0.0190950732899852,0.0442969969226244,0.0955142939998119,0.147704509847543,0.201379472409477,0.256208734752338,0.542332596664579,0.841984972493922,1.15098254399601,1.46722078001788,1.78941104197733,2.11667620393204,2.44837766298325,2.78402814758836,3.12324274356006,3.46570916497399,3.811168616337
0.000182291452132554,0.00293545271230919,0.0204770847016475,0.0472698117514449,0.101126455335207,0.155993710507706,0.212302759373148,0.269732040866643,0.568490428596791,0.880347349089217,1.20123948121645,1.52912468132574,1.8627534866101,2.20127598980969,2.54407375205683,2.89067512087984,3.24070768524349,3.59386942458668,3.94991014254549
